Printed on: 8/9/2021 7:17:48 AM 
Date	Part number	Serial number	Status	Wave.	Fiber IL	Refl.	IL A	Refl.A	IL B	Refl.B 
8/8/2021 2:04:15 PM	temptest	060821-2696	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:05:17 PM	temptest	060821-2697	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:05:17 PM	temptest	060821-2697	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:06:18 PM	temptest	060821-2698	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:06:18 PM	temptest	060821-2698	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:07:19 PM	temptest	060821-2699	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:07:19 PM	temptest	060821-2699	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:08:21 PM	temptest	060821-2700	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:08:21 PM	temptest	060821-2700	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:09:22 PM	temptest	060821-2701	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:09:22 PM	temptest	060821-2701	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:10:23 PM	temptest	060821-2702	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:10:23 PM	temptest	060821-2702	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:11:25 PM	temptest	060821-2703	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:11:25 PM	temptest	060821-2703	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:12:26 PM	temptest	060821-2704	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:12:26 PM	temptest	060821-2704	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:13:27 PM	temptest	060821-2705	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:13:27 PM	temptest	060821-2705	Passed	1550nm 1	n/a	n/a	3.67	n/a	n/a	n/a
8/8/2021 2:14:28 PM	temptest	060821-2706	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:14:28 PM	temptest	060821-2706	Passed	1550nm 1	n/a	n/a	3.69	n/a	n/a	n/a
8/8/2021 2:15:30 PM	temptest	060821-2707	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:15:30 PM	temptest	060821-2707	Passed	1550nm 1	n/a	n/a	3.68	n/a	n/a	n/a
8/8/2021 2:16:31 PM	temptest	060821-2708	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:16:31 PM	temptest	060821-2708	Passed	1550nm 1	n/a	n/a	3.69	n/a	n/a	n/a
8/8/2021 2:17:32 PM	temptest	060821-2709	Passed	1310nm 1	n/a	n/a	3.78	n/a	n/a	n/a
8/8/2021 2:17:32 PM	temptest	060821-2709	Passed	1550nm 1	n/a	n/a	3.69	n/a	n/a	n/a
8/8/2021 2:18:34 PM	temptest	060821-2710	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:18:34 PM	temptest	060821-2710	Passed	1550nm 1	n/a	n/a	3.69	n/a	n/a	n/a
8/8/2021 2:19:35 PM	temptest	060821-2711	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:19:35 PM	temptest	060821-2711	Passed	1550nm 1	n/a	n/a	3.69	n/a	n/a	n/a
8/8/2021 2:20:36 PM	temptest	060821-2712	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:20:36 PM	temptest	060821-2712	Passed	1550nm 1	n/a	n/a	3.70	n/a	n/a	n/a
8/8/2021 2:21:38 PM	temptest	060821-2713	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:21:38 PM	temptest	060821-2713	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:22:39 PM	temptest	060821-2714	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:22:39 PM	temptest	060821-2714	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:23:40 PM	temptest	060821-2715	Passed	1310nm 1	n/a	n/a	3.79	n/a	n/a	n/a
8/8/2021 2:23:40 PM	temptest	060821-2715	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:24:42 PM	temptest	060821-2716	Passed	1310nm 1	n/a	n/a	3.80	n/a	n/a	n/a
8/8/2021 2:24:42 PM	temptest	060821-2716	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:25:43 PM	temptest	060821-2717	Passed	1310nm 1	n/a	n/a	3.80	n/a	n/a	n/a
8/8/2021 2:25:43 PM	temptest	060821-2717	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:26:44 PM	temptest	060821-2718	Passed	1310nm 1	n/a	n/a	3.80	n/a	n/a	n/a
8/8/2021 2:26:44 PM	temptest	060821-2718	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:27:46 PM	temptest	060821-2719	Passed	1310nm 1	n/a	n/a	3.80	n/a	n/a	n/a
8/8/2021 2:27:46 PM	temptest	060821-2719	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:28:47 PM	temptest	060821-2720	Passed	1310nm 1	n/a	n/a	3.81	n/a	n/a	n/a
8/8/2021 2:28:47 PM	temptest	060821-2720	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:29:48 PM	temptest	060821-2721	Passed	1310nm 1	n/a	n/a	3.81	n/a	n/a	n/a
8/8/2021 2:29:48 PM	temptest	060821-2721	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:30:49 PM	temptest	060821-2722	Passed	1310nm 1	n/a	n/a	3.81	n/a	n/a	n/a
8/8/2021 2:30:49 PM	temptest	060821-2722	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:31:51 PM	temptest	060821-2723	Passed	1310nm 1	n/a	n/a	3.81	n/a	n/a	n/a
8/8/2021 2:31:51 PM	temptest	060821-2723	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:32:52 PM	temptest	060821-2724	Passed	1310nm 1	n/a	n/a	3.81	n/a	n/a	n/a
8/8/2021 2:32:52 PM	temptest	060821-2724	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:33:53 PM	temptest	060821-2725	Passed	1310nm 1	n/a	n/a	3.81	n/a	n/a	n/a
8/8/2021 2:33:53 PM	temptest	060821-2725	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:34:55 PM	temptest	060821-2726	Passed	1310nm 1	n/a	n/a	3.82	n/a	n/a	n/a
8/8/2021 2:34:55 PM	temptest	060821-2726	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 2:35:56 PM	temptest	060821-2727	Passed	1310nm 1	n/a	n/a	3.82	n/a	n/a	n/a
8/8/2021 2:35:56 PM	temptest	060821-2727	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 2:36:57 PM	temptest	060821-2728	Passed	1310nm 1	n/a	n/a	3.82	n/a	n/a	n/a
8/8/2021 2:36:57 PM	temptest	060821-2728	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 2:37:58 PM	temptest	060821-2729	Passed	1310nm 1	n/a	n/a	3.82	n/a	n/a	n/a
8/8/2021 2:37:58 PM	temptest	060821-2729	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 2:39:00 PM	temptest	060821-2730	Passed	1310nm 1	n/a	n/a	3.82	n/a	n/a	n/a
8/8/2021 2:39:00 PM	temptest	060821-2730	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 2:40:01 PM	temptest	060821-2731	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:40:01 PM	temptest	060821-2731	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 2:41:02 PM	temptest	060821-2732	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:41:02 PM	temptest	060821-2732	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 2:42:04 PM	temptest	060821-2733	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:42:04 PM	temptest	060821-2733	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:43:05 PM	temptest	060821-2734	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:43:05 PM	temptest	060821-2734	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:44:06 PM	temptest	060821-2735	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:44:06 PM	temptest	060821-2735	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:45:07 PM	temptest	060821-2736	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:45:07 PM	temptest	060821-2736	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:46:09 PM	temptest	060821-2737	Passed	1310nm 1	n/a	n/a	3.83	n/a	n/a	n/a
8/8/2021 2:46:09 PM	temptest	060821-2737	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:47:10 PM	temptest	060821-2738	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:47:10 PM	temptest	060821-2738	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:48:11 PM	temptest	060821-2739	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:48:11 PM	temptest	060821-2739	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:49:13 PM	temptest	060821-2740	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:49:13 PM	temptest	060821-2740	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 2:50:14 PM	temptest	060821-2741	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:50:14 PM	temptest	060821-2741	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:51:15 PM	temptest	060821-2742	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:51:15 PM	temptest	060821-2742	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:52:17 PM	temptest	060821-2743	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:52:17 PM	temptest	060821-2743	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:53:18 PM	temptest	060821-2744	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:53:18 PM	temptest	060821-2744	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:54:19 PM	temptest	060821-2745	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:54:19 PM	temptest	060821-2745	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:55:21 PM	temptest	060821-2746	Passed	1310nm 1	n/a	n/a	3.84	n/a	n/a	n/a
8/8/2021 2:55:21 PM	temptest	060821-2746	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:56:22 PM	temptest	060821-2747	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 2:56:22 PM	temptest	060821-2747	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:57:23 PM	temptest	060821-2748	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 2:57:23 PM	temptest	060821-2748	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:58:25 PM	temptest	060821-2749	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 2:58:25 PM	temptest	060821-2749	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 2:59:26 PM	temptest	060821-2750	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 2:59:26 PM	temptest	060821-2750	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:00:27 PM	temptest	060821-2751	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:00:27 PM	temptest	060821-2751	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:01:29 PM	temptest	060821-2752	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:01:29 PM	temptest	060821-2752	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:02:30 PM	temptest	060821-2753	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:02:30 PM	temptest	060821-2753	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:03:31 PM	temptest	060821-2754	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:03:31 PM	temptest	060821-2754	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:04:33 PM	temptest	060821-2755	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:04:33 PM	temptest	060821-2755	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:05:34 PM	temptest	060821-2756	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:05:34 PM	temptest	060821-2756	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:06:35 PM	temptest	060821-2757	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:06:35 PM	temptest	060821-2757	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:07:37 PM	temptest	060821-2758	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:07:37 PM	temptest	060821-2758	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:08:38 PM	temptest	060821-2759	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:08:38 PM	temptest	060821-2759	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:09:39 PM	temptest	060821-2760	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:09:39 PM	temptest	060821-2760	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:10:41 PM	temptest	060821-2761	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:10:41 PM	temptest	060821-2761	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:11:42 PM	temptest	060821-2762	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:11:42 PM	temptest	060821-2762	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:12:43 PM	temptest	060821-2763	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:12:43 PM	temptest	060821-2763	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:13:45 PM	temptest	060821-2764	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:13:45 PM	temptest	060821-2764	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:14:46 PM	temptest	060821-2765	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:14:46 PM	temptest	060821-2765	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:15:47 PM	temptest	060821-2766	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:15:47 PM	temptest	060821-2766	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:16:48 PM	temptest	060821-2767	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:16:48 PM	temptest	060821-2767	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:17:50 PM	temptest	060821-2768	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:17:50 PM	temptest	060821-2768	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:18:51 PM	temptest	060821-2769	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:18:51 PM	temptest	060821-2769	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:19:52 PM	temptest	060821-2770	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:19:52 PM	temptest	060821-2770	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:20:53 PM	temptest	060821-2771	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:20:53 PM	temptest	060821-2771	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:21:55 PM	temptest	060821-2772	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:21:55 PM	temptest	060821-2772	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 3:22:56 PM	temptest	060821-2773	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:22:56 PM	temptest	060821-2773	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:23:57 PM	temptest	060821-2774	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:23:57 PM	temptest	060821-2774	Passed	1550nm 1	n/a	n/a	3.71	n/a	n/a	n/a
8/8/2021 3:24:59 PM	temptest	060821-2775	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:24:59 PM	temptest	060821-2775	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:26:00 PM	temptest	060821-2776	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:26:00 PM	temptest	060821-2776	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:27:01 PM	temptest	060821-2777	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:27:01 PM	temptest	060821-2777	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:28:03 PM	temptest	060821-2778	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:28:03 PM	temptest	060821-2778	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:29:04 PM	temptest	060821-2779	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:29:04 PM	temptest	060821-2779	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:30:05 PM	temptest	060821-2780	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:30:05 PM	temptest	060821-2780	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:31:06 PM	temptest	060821-2781	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:31:06 PM	temptest	060821-2781	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:32:08 PM	temptest	060821-2782	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:32:08 PM	temptest	060821-2782	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:33:09 PM	temptest	060821-2783	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:33:09 PM	temptest	060821-2783	Passed	1550nm 1	n/a	n/a	3.72	n/a	n/a	n/a
8/8/2021 3:34:10 PM	temptest	060821-2784	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:34:10 PM	temptest	060821-2784	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:35:12 PM	temptest	060821-2785	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:35:12 PM	temptest	060821-2785	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:36:13 PM	temptest	060821-2786	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:36:13 PM	temptest	060821-2786	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:37:14 PM	temptest	060821-2787	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:37:14 PM	temptest	060821-2787	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:38:16 PM	temptest	060821-2788	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:38:16 PM	temptest	060821-2788	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:39:17 PM	temptest	060821-2789	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:39:17 PM	temptest	060821-2789	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:40:18 PM	temptest	060821-2790	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:40:18 PM	temptest	060821-2790	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:41:20 PM	temptest	060821-2791	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:41:20 PM	temptest	060821-2791	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:42:21 PM	temptest	060821-2792	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:42:21 PM	temptest	060821-2792	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:43:22 PM	temptest	060821-2793	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:43:22 PM	temptest	060821-2793	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:44:23 PM	temptest	060821-2794	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:44:23 PM	temptest	060821-2794	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:45:25 PM	temptest	060821-2795	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:45:25 PM	temptest	060821-2795	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:46:26 PM	temptest	060821-2796	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:46:26 PM	temptest	060821-2796	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:47:27 PM	temptest	060821-2797	Passed	1310nm 1	n/a	n/a	3.86	n/a	n/a	n/a
8/8/2021 3:47:27 PM	temptest	060821-2797	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:48:29 PM	temptest	060821-2798	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:48:29 PM	temptest	060821-2798	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:49:30 PM	temptest	060821-2799	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:49:30 PM	temptest	060821-2799	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:50:31 PM	temptest	060821-2800	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:50:31 PM	temptest	060821-2800	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:51:32 PM	temptest	060821-2801	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:51:32 PM	temptest	060821-2801	Passed	1550nm 1	n/a	n/a	3.73	n/a	n/a	n/a
8/8/2021 3:52:34 PM	temptest	060821-2802	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:52:34 PM	temptest	060821-2802	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:53:35 PM	temptest	060821-2803	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:53:35 PM	temptest	060821-2803	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:54:37 PM	temptest	060821-2804	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:54:37 PM	temptest	060821-2804	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:55:38 PM	temptest	060821-2805	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:55:38 PM	temptest	060821-2805	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:56:39 PM	temptest	060821-2806	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:56:39 PM	temptest	060821-2806	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:57:41 PM	temptest	060821-2807	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:57:41 PM	temptest	060821-2807	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:58:42 PM	temptest	060821-2808	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:58:42 PM	temptest	060821-2808	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 3:59:43 PM	temptest	060821-2809	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
8/8/2021 3:59:43 PM	temptest	060821-2809	Passed	1550nm 1	n/a	n/a	3.74	n/a	n/a	n/a
8/8/2021 4:00:45 PM	temptest	060821-2810	Passed	1310nm 1	n/a	n/a	3.85	n/a	n/a	n/a
