8/6/2021	18:33:57	27.1	C	OL	C	K		
8/6/2021	18:34:57	27.3	C	OL	C	K		
8/6/2021	18:35:57	27.6	C	OL	C	K		
8/6/2021	18:36:57	27.9	C	OL	C	K		
8/6/2021	18:37:57	28.3	C	OL	C	K		
8/6/2021	18:38:57	28.7	C	OL	C	K		
8/6/2021	18:39:57	28.9	C	OL	C	K		
8/6/2021	18:40:57	29.3	C	OL	C	K		
8/6/2021	18:41:57	29.6	C	OL	C	K		
8/6/2021	18:42:57	29.9	C	OL	C	K		
8/6/2021	18:43:57	30.3	C	OL	C	K		
8/6/2021	18:44:57	30.6	C	OL	C	K		
8/6/2021	18:45:57	30.8	C	OL	C	K		
8/6/2021	18:46:57	31.1	C	OL	C	K		
8/6/2021	18:47:57	31.4	C	OL	C	K		
8/6/2021	18:48:57	31.8	C	OL	C	K		
8/6/2021	18:49:57	32.1	C	OL	C	K		
8/6/2021	18:50:57	32.3	C	OL	C	K		
8/6/2021	18:51:57	32.6	C	OL	C	K		
8/6/2021	18:52:57	33.1	C	OL	C	K		
8/6/2021	18:53:57	33.3	C	OL	C	K		
8/6/2021	18:54:57	33.6	C	OL	C	K		
8/6/2021	18:55:57	33.9	C	OL	C	K		
8/6/2021	18:56:57	34.3	C	OL	C	K		
8/6/2021	18:57:57	34.6	C	OL	C	K		
8/6/2021	18:58:57	34.9	C	OL	C	K		
8/6/2021	18:59:57	35.3	C	OL	C	K		
8/6/2021	19:00:57	35.6	C	OL	C	K		
8/6/2021	19:01:57	35.9	C	OL	C	K		
8/6/2021	19:02:57	36.3	C	OL	C	K		
8/6/2021	19:03:57	36.6	C	OL	C	K		
8/6/2021	19:04:57	36.9	C	OL	C	K		
8/6/2021	19:05:57	37.2	C	OL	C	K		
8/6/2021	19:06:57	37.5	C	OL	C	K		
8/6/2021	19:07:57	37.9	C	OL	C	K		
8/6/2021	19:08:57	38.3	C	OL	C	K		
8/6/2021	19:09:57	38.6	C	OL	C	K		
8/6/2021	19:10:57	38.8	C	OL	C	K		
8/6/2021	19:11:57	39.1	C	OL	C	K		
8/6/2021	19:12:56	39.3	C	OL	C	K		
8/6/2021	19:13:56	39.3	C	OL	C	K		
8/6/2021	19:14:56	39.3	C	OL	C	K		
8/6/2021	19:15:56	39.4	C	OL	C	K		
8/6/2021	19:16:56	39.4	C	OL	C	K		
8/6/2021	19:17:56	39.4	C	OL	C	K		
8/6/2021	19:18:56	39.4	C	OL	C	K		
8/6/2021	19:19:56	39.4	C	OL	C	K		
8/6/2021	19:20:56	39.4	C	OL	C	K		
8/6/2021	19:21:56	39.4	C	OL	C	K		
8/6/2021	19:22:56	39.4	C	OL	C	K		
8/6/2021	19:23:56	39.4	C	OL	C	K		
8/6/2021	19:24:56	39.3	C	OL	C	K		
8/6/2021	19:25:56	39.3	C	OL	C	K		
8/6/2021	19:26:56	39.3	C	OL	C	K		
8/6/2021	19:27:56	39.3	C	OL	C	K		
8/6/2021	19:28:56	39.3	C	OL	C	K		
8/6/2021	19:29:56	39.3	C	OL	C	K		
8/6/2021	19:30:56	39.3	C	OL	C	K		
8/6/2021	19:31:56	39.3	C	OL	C	K		
8/6/2021	19:32:56	39.3	C	OL	C	K		
8/6/2021	19:33:56	39.3	C	OL	C	K		
8/6/2021	19:34:56	39.3	C	OL	C	K		
8/6/2021	19:35:56	39.3	C	OL	C	K		
8/6/2021	19:36:56	39.3	C	OL	C	K		
8/6/2021	19:37:56	39.3	C	OL	C	K		
8/6/2021	19:38:56	39.3	C	OL	C	K		
8/6/2021	19:39:56	39.3	C	OL	C	K		
8/6/2021	19:40:56	39.3	C	OL	C	K		
8/6/2021	19:41:56	39.3	C	OL	C	K		
8/6/2021	19:42:56	39.3	C	OL	C	K		
8/6/2021	19:43:56	39.3	C	OL	C	K		
8/6/2021	19:44:56	39.3	C	OL	C	K		
8/6/2021	19:45:56	39.3	C	OL	C	K		
8/6/2021	19:46:56	39.1	C	OL	C	K		
8/6/2021	19:47:56	39.1	C	OL	C	K		
8/6/2021	19:48:56	39.1	C	OL	C	K		
8/6/2021	19:49:56	39.3	C	OL	C	K		
8/6/2021	19:50:56	39.1	C	OL	C	K		
8/6/2021	19:51:56	39.1	C	OL	C	K		
8/6/2021	19:52:56	39.1	C	OL	C	K		
8/6/2021	19:53:55	39.1	C	OL	C	K		
8/6/2021	19:54:55	39.1	C	OL	C	K		
8/6/2021	19:55:55	39.3	C	OL	C	K		
8/6/2021	19:56:55	39.3	C	OL	C	K		
8/6/2021	19:57:55	39.1	C	OL	C	K		
8/6/2021	19:58:55	39.1	C	OL	C	K		
8/6/2021	19:59:55	39.3	C	OL	C	K		
8/6/2021	20:00:55	39.3	C	OL	C	K		
8/6/2021	20:01:55	39.3	C	OL	C	K		
8/6/2021	20:02:55	39.3	C	OL	C	K		
8/6/2021	20:03:55	39.1	C	OL	C	K		
8/6/2021	20:04:55	39.1	C	OL	C	K		
8/6/2021	20:05:55	39.3	C	OL	C	K		
8/6/2021	20:06:55	39.3	C	OL	C	K		
8/6/2021	20:07:55	39.3	C	OL	C	K		
8/6/2021	20:08:55	39.3	C	OL	C	K		
8/6/2021	20:09:55	39.3	C	OL	C	K		
8/6/2021	20:10:55	39.3	C	OL	C	K		
8/6/2021	20:11:55	39.1	C	OL	C	K		
8/6/2021	20:12:55	39.1	C	OL	C	K		
8/6/2021	20:13:55	39.3	C	OL	C	K		
8/6/2021	20:14:55	39.3	C	OL	C	K		
8/6/2021	20:15:55	39.3	C	OL	C	K		
8/6/2021	20:16:55	39.3	C	OL	C	K		
8/6/2021	20:17:55	39.3	C	OL	C	K		
8/6/2021	20:18:55	39.1	C	OL	C	K		
8/6/2021	20:19:55	39.1	C	OL	C	K		
8/6/2021	20:20:55	39.1	C	OL	C	K		
8/6/2021	20:21:55	39.1	C	OL	C	K		
8/6/2021	20:22:55	39.3	C	OL	C	K		
8/6/2021	20:23:55	39.3	C	OL	C	K		
8/6/2021	20:24:55	39.3	C	OL	C	K		
8/6/2021	20:25:55	39.3	C	OL	C	K		
8/6/2021	20:26:55	39.3	C	OL	C	K		
8/6/2021	20:27:55	39.1	C	OL	C	K		
8/6/2021	20:28:55	39.1	C	OL	C	K		
8/6/2021	20:29:55	39.1	C	OL	C	K		
8/6/2021	20:30:55	39.3	C	OL	C	K		
8/6/2021	20:31:55	39.3	C	OL	C	K		
8/6/2021	20:32:55	39.3	C	OL	C	K		
8/6/2021	20:33:55	39.3	C	OL	C	K		
8/6/2021	20:34:55	39.3	C	OL	C	K		
8/6/2021	20:35:54	39.3	C	OL	C	K		
8/6/2021	20:36:54	39.3	C	OL	C	K		
8/6/2021	20:37:54	39.1	C	OL	C	K		
8/6/2021	20:38:54	39.1	C	OL	C	K		
8/6/2021	20:39:54	39.1	C	OL	C	K		
8/6/2021	20:40:54	39.3	C	OL	C	K		
8/6/2021	20:41:54	39.3	C	OL	C	K		
8/6/2021	20:42:54	39.3	C	OL	C	K		
8/6/2021	20:43:54	39.3	C	OL	C	K		
8/6/2021	20:44:54	39.3	C	OL	C	K		
8/6/2021	20:45:54	39.3	C	OL	C	K		
8/6/2021	20:46:54	39.3	C	OL	C	K		
8/6/2021	20:47:54	39.3	C	OL	C	K		
8/6/2021	20:48:54	39.1	C	OL	C	K		
8/6/2021	20:49:54	39.1	C	OL	C	K		
8/6/2021	20:50:54	39.1	C	OL	C	K		
8/6/2021	20:51:54	39.1	C	OL	C	K		
8/6/2021	20:52:54	39.1	C	OL	C	K		
8/6/2021	20:53:54	39.1	C	OL	C	K		
